region,district,R,F,M,total_restaurants,population,R_scaled,F_scaled,M_scaled,cluster,cluster_name,potential_score,density_weight,growth_multiplier,estimated_ltv,investment_score,marketing_investment,expected_additional_revenue,roi_ratio
경기도,고양시 덕양구,6.431501230516817,4,0.025539950056818615,6487,399362.0,1.3277991962236082,0.0,-0.7681179974057282,1,저밀도 성장형,0.223872479527152,1.0,1.0643150123051681,6904.211484823626,7348.25593142754,100000000,19294503.691550452,19.294503691550453
경기도,고양시 일산동구,4.397031539888683,4,0.05183451104161215,5627,264129.0,-0.041872360539964126,0.0,-0.593663269763189,1,저밀도 성장형,-0.25421425212126125,1.0,1.0439703153988869,5874.420964749536,6132.721107355406,100000000,13191094.619666047,13.191094619666046
경기도,고양시 일산서구,6.069008009858287,4,0.039214580808033354,3443,257475.0,1.0837569005124743,0.0,-0.677391858844408,1,저밀도 성장형,0.1625460166672265,1.0,1.0606900800985828,3651.9559457794203,3873.593444645269,100000000,18207024.02957486,18.20702402957486
경기도,광명시,4.143126177024483,4,0.031536349135328524,3318,234325.0,-0.21280975775302247,0.0,-0.7283340980402894,1,저밀도 성장형,-0.37645754231732476,1.0,1.0414312617702448,3455.468926553672,3598.633364188664,100000000,12429378.53107345,12.42937853107345
경기도,광주시,7.087064202705277,4,0.0362622650611973,5621,334794.0,1.7691456369251644,0.0,-0.6969793864637861,1,저밀도 성장형,0.42886650018455136,1.0,1.0708706420270528,6019.363878834064,6445.960061521485,100000000,21261192.60811583,21.26119260811583
경기도,구리시,6.529093369418133,4,0.0720700497997407,3149,161231.0,1.393501417019821,0.0,-0.45940792300950434,1,저밀도 성장형,0.3736373976041266,1.0,1.0652909336941814,3354.601150202977,3573.626191471304,100000000,19587280.1082544,19.587280108254397
경기도,군포시,5.580215599239061,4,0.04599506595872019,3330,237374.0,0.7546858580334125,0.0,-0.6324058371750815,1,저밀도 성장형,0.048912008343332425,1.0,1.0558021559923907,3515.821179454661,3712.011581351941,100000000,16740646.797717182,16.740646797717183
경기도,김포시,6.5433012583271655,4,0.034204283608175234,7197,432947.0,1.4030666326679095,0.0,-0.710633335433993,1,저밀도 성장형,0.2769733188935666,1.0,1.0654330125832716,7667.921391561806,8169.6565884634065,100000000,19629903.7749815,19.6299037749815
경기도,남양주시,7.3141223053233615,4,0.03006718322110039,9757,583645.0,1.9220085801881215,0.0,-0.7380814727759465,1,저밀도 성장형,0.47357084296487,1.0,1.0731412230532336,10470.6389133304,11236.474249600165,100000000,21942366.915970083,21.942366915970084
경기도,동두천시,5.65597667638484,4,0.12904828456941458,1812,77576.0,0.8056906938165919,0.0,-0.08137832084027215,1,저밀도 성장형,0.28972494919052794,1.2,1.0565597667638484,2297.383556851312,2427.3230349939226,100000000,20361516.034985423,20.36151603498542
경기도,성남시 분당구,4.074542008843967,4,0.02411713517623525,6590,417813.0,-0.2589828636163688,0.0,-0.7775578501045989,1,저밀도 성장형,-0.4146162854883871,1.0,1.0407454200884396,6858.512318382817,7137.965283977063,100000000,12223626.0265319,12.2236260265319
경기도,성남시 수정구,5.539817437834435,4,0.03263305185274176,3353,230378.0,0.7274884940833125,0.0,-0.7210578794344034,1,저밀도 성장형,0.0025722458595636155,1.0,1.0553981743783443,3538.7500786905885,3734.7903726312693,100000000,16619452.313503306,16.619452313503306
경기도,수원시 권선구,5.706929843381248,4,0.04117942658463378,4927,319059.0,0.8399940328555028,0.0,-0.664355830784664,1,저밀도 성장형,0.07025528082833549,1.0,1.0570692984338126,5208.180433383394,5505.407636833294,100000000,17120789.530143745,17.120789530143746
경기도,수원시 영통구,5.060816681146829,4,0.03837552324236533,4837,313542.0,0.4050095133811314,0.0,-0.6829586967611803,1,저밀도 성장형,-0.11117967335201956,1.0,1.0506081668114682,5081.791702867071,5338.971865066903,100000000,15182450.043440485,15.182450043440484
경기도,수원시 장안구,5.0157638291774145,4,0.046812120168961094,3664,235754.0,0.37467845945693434,0.0,-0.626984983417561,1,저밀도 성장형,-0.10092260958425067,1.0,1.050157638291774,3847.7775867010605,4040.773023122008,100000000,15047291.487532243,15.047291487532243
경기도,수원시 팔달구,7.1590052750565185,4,0.06924560275813708,4266,188400.0,1.8175787205029015,0.0,-0.478147088864705,1,저밀도 성장형,0.5357726526552786,1.0,1.0715900527505653,4571.403165033911,4898.67015876279,100000000,21477015.825169552,21.477015825169552
경기도,시흥시,6.525981946816296,4,0.02896707644482125,8733,478540.0,1.3914067055289403,0.0,-0.7453802760586664,1,저밀도 성장형,0.25841057178810956,1.0,1.065259819468163,9302.914003415468,9910.020491806208,100000000,19577945.84044889,19.57794584044889
경기도,안산시 단원구,4.6717367685860625,4,0.047037610489387136,6744,363895.0,0.14306818685391973,0.0,-0.6254889381913752,1,저밀도 성장형,-0.19296830053498218,1.0,1.0467173676858605,7059.061927673443,7388.842719265823,100000000,14015210.30575819,14.015210305758188
경기도,안산시 상록구,5.792420327304048,4,0.03975789038952739,4913,314435.0,0.8975490235945685,0.0,-0.6737871998763448,1,저밀도 성장형,0.08950472948728944,1.0,1.0579242032730405,5197.581610680449,5498.64738442572,100000000,17377260.981912144,17.377260981912144
경기도,안성시,6.695085255767302,4,0.06471986868026833,4255,185720.0,1.5052525856085226,0.0,-0.5081736676082615,1,저밀도 성장형,0.3988315672001045,1.0,1.066950852557673,4539.875877632899,4843.824438146435,100000000,20085255.76730191,20.08525576730191
경기도,안양시 동안구,6.3749051353402475,4,0.03243551518751924,4205,273506.0,1.2896968533161068,0.0,-0.7223684624538627,1,저밀도 성장형,0.22693135634489764,1.0,1.0637490513534025,4473.064760941058,4758.218396093384,100000000,19124715.406020742,19.12471540602074
경기도,안양시 만안구,3.9001560062402496,4,0.042845149523781954,3330,207258.0,-0.3763852258949953,0.0,-0.6533043725821452,1,저밀도 성장형,-0.41187583939085626,1.0,1.0390015600624025,3459.8751950078004,3594.8157252343135,100000000,11700468.01872075,11.70046801872075
경기도,양평군,4.34583714547118,4,0.09144185240266775,2281,95574.0,-0.07633810177090886,0.0,-0.3308831475248299,1,저밀도 성장형,-0.16288849971829553,1.2,1.0434583714547119,2856.154254345837,2980.2780668631544,100000000,15645013.72369625,15.64501372369625
경기도,여주시,5.1681706316652996,4,0.10608082249873295,2564,96681.0,0.47728370513178636,0.0,-0.23375897258411701,1,저밀도 성장형,0.09740989301906774,1.2,1.051681706316653,3235.814273995078,3403.0466769989257,100000000,18605414.27399508,18.60541427399508
경기도,연천군,5.398230088495575,4,0.27231023337741517,1191,33134.0,0.6321672582446459,0.0,0.869111945009488,1,저밀도 성장형,0.6005116813016536,1.2,1.0539823008849558,1506.3515044247788,1587.667824575143,100000000,19433628.31858407,19.43362831858407
경기도,오산시,6.678230702515179,4,0.06248251145830202,3690,214751.0,1.4939055489346742,0.0,-0.5230177087399208,1,저밀도 성장형,0.38835513607790134,1.0,1.0667823070251519,3936.4267129228106,4199.310370247231,100000000,20034692.107545536,20.034692107545535
경기도,용인시 기흥구,5.2908841044434265,4,0.0253386879156672,4597,380340.0,0.5598984297797551,0.0,-0.7694532975858539,1,저밀도 성장형,-0.08382194712243951,1.0,1.0529088410444343,4840.221942281265,5096.312475645207,100000000,15872652.313330278,15.872652313330276
경기도,용인시 수지구,6.8166089965397925,4,0.027182278176055924,3087,313720.0,1.5870663437462513,0.0,-0.7572217552168237,1,저밀도 성장형,0.33193783541177113,1.0,1.068166089965398,3297.428719723184,3522.2015424863216,100000000,20449826.989619378,20.44982698961938
경기도,용인시 처인구,7.033780657103193,4,0.05512828486550898,4626,232447.0,1.7332734107667316,0.0,-0.5718102935641814,1,저밀도 성장형,0.4645852468810201,1.0,1.0703378065710318,4951.382693197594,5299.6520913308805,100000000,21101341.97130958,21.10134197130958
경기도,의왕시,4.810996563573884,4,0.06445340846952444,1525,127207.0,0.23682243695368652,0.0,-0.5099415329671767,1,저밀도 성장형,-0.10924763840539607,1.0,1.0481099656357389,1598.3676975945018,1675.2651125990483,100000000,14432989.690721652,14.432989690721651
경기도,의정부시,5.299417064122947,4,0.03959265474757725,7948,392846.0,0.5656430974058633,0.0,-0.6748834775031103,1,저밀도 성장형,-0.04369615203889879,1.0,1.0529941706412296,8369.197668256493,8812.716357618257,100000000,15898251.19236884,15.89825119236884
경기도,이천시,5.296404275996112,4,0.06008410999046529,4334,191841.0,0.5636147898705434,0.0,-0.5389302191290807,1,저밀도 성장형,0.009873828296585091,1.0,1.0529640427599611,4563.546161321672,4805.25001534697,100000000,15889212.827988334,15.889212827988333
경기도,파주시,7.133609528741585,4,0.035371460390782185,8275,393186.0,1.8004814732199454,0.0,-0.7028895473616937,1,저밀도 성장형,0.43903677034330074,1.0,1.0713360952874158,8865.306188503366,9497.722515518559,100000000,21400828.586224753,21.400828586224755
경기도,평택시,8.036485837734038,4,0.030373915861488854,11252,499258.0,2.408327343521819,0.0,-0.736046414678989,1,저밀도 성장형,0.6689123715371319,1.0,1.0803648583773404,12156.265386461833,13133.201932642203,100000000,24109457.513202116,24.109457513202116
경기도,포천시,3.6738802214393558,4,0.08305348140237014,4120,150323.0,-0.5287214872086017,0.0,-0.38653689960944504,1,저밀도 성장형,-0.3661033547272187,1.0,1.0367388022143935,4271.363865123301,4428.2886573497735,100000000,11021640.664318068,11.021640664318069
경기도,화성시,8.303355113427795,4,0.019968409629442845,14752,815416.0,2.587992470987533,0.0,-0.8050831160996414,1,저밀도 성장형,0.7131637419551566,1.0,1.083033551134278,15976.910946332868,17303.530598363002,100000000,24910065.340283383,24.91006534028338
경상남도,거제시,4.033195020746888,4,0.06461511411433254,6268,207276.0,-0.28681900873825844,0.0,-0.5088686755713231,1,저밀도 성장형,-0.3182750737238326,1.0,1.0403319502074688,6520.800663900415,6783.797271589677,100000000,12099585.062240664,12.099585062240664
경상남도,거창군,3.73900293255132,4,0.27334543909129544,1415,47060.0,-0.4848787474910839,0.0,0.875980153646758,0,고밀도 안정형,0.15644056246226964,1.2,1.0373900293255132,1761.4882697947212,1827.3503678588932,50000000,6730205.278592374,13.46041055718475
경상남도,고성군,3.8860103626943006,4,0.21368090673174786,1203,42330.0,-0.38590853592819646,0.0,0.4801279563530343,0,고밀도 안정형,0.03768776816993513,1.2,1.038860103626943,1499.6984455958548,1557.976882600875,50000000,6994818.652849739,13.989637305699478
경상남도,김해시,4.065596173556543,4,0.041642222993926406,12184,489277.0,-0.2650054926096242,0.0,-0.6612853470605288,1,저밀도 성장형,-0.3705163358680612,1.0,1.0406559617355655,12679.35223778613,13194.84349719732,100000000,12196788.520669628,12.196788520669628
